ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
EBND,SPDR Bloomberg Emerging Markets Local Bond ETF,,,stocks,ARCX,,,2011-02-24,
EBR,Centrais Elétricas Brasileiras S.A.- Eletrobrás American Depositary Shares (Each representing one Common Share),,,stocks,XNYS,16521208225.199999,7710.0,1995-06-16,"Centrais Eletricas Brasileiras SA is engaged in the generation, transmission, and commercialization of electricity in Brazil. The company operates a portfolio of wind, thermal, hydro, and nuclear powe..."
EBS,"Emergent Biosolutions, Inc.",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,352263097.23,900.0,2006-11-15,"Emergent BioSolutions Inc offers public health products to the government and healthcare providers. Company operates in three segments namely Commercial Product, MCM Products, and Services segment. Th..."
EC,Ecopetrol S.A,,,stocks,XNYS,18358604183.55,19581.0,2008-09-18,"Ecopetrol SA is engaged in commercial and industrial activities related to the exploration, exploitation, refining, transportation, storage, distribution, and marketing of hydrocarbons, their derivati..."
ECAT,BlackRock ESG Capital Allocation Term Trust,,,stocks,XNYS,1618342967.97,,,"BlackRock ESG Capital Allocation Trust is a non-diversified, closed-ended management investment company. The Trust's investment objectives are to provide total return and income through a combination ..."
ECC,EAGLE POINT CREDIT COMPANY INC.,,,stocks,XNYS,951853161.6,,2014-10-08,"Eagle Point Credit Co Inc. is an externally managed, non-diversified closed-end management investment company. Its primary investment objective is to generate high current income, with a secondary obj..."
ECCU,Eagle Point Credit Company Inc. 7.75% Notes due 2030,,,stocks,XNYS,,,2024-12-19,
ECG,"Everus Construction Group, Inc.",1531,OPERATIVE BUILDERS,stocks,XNYS,3051304931.23,8700.0,2024-10-28,"Everus Construction Group Inc is a construction solutions provider, offering specialty contracting services to a diverse set of end markets across the U.S. It operates across two segments Electrical &..."
ECH,iShares MSCI Chile ETF,,,stocks,BATS,,,2007-11-16,
ECL,"Ecolab, Inc.",2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",stocks,XNYS,75513585804.3,48000.0,1972-06-01,"Ecolab produces and markets cleaning and sanitation products for the industrial manufacturing, hospitality, healthcare, and life sciences markets. The firm is the global market share leader in this ca..."
ECO,Okeanis Eco Tankers Corp.,,,stocks,XNYS,704407083.04,13.0,2020-03-26,"Okeanis Eco Tankers Corp owns and operates tanker vessels in Greece. The business of the company is to own, charter out, and operate tanker vessels. The company owns, through its vessel-owning subsidi..."
ECVT,Ecovyst Inc.,2800,CHEMICALS & ALLIED PRODUCTS,stocks,XNYS,941552090.1999999,920.0,2017-09-29,"Ecovyst Inc is an integrated and provider of materials, specialty catalysts and services. Its products contribute to lower emissions and cleaner air, higher fuel efficiency and cleaner fuels, and key ..."
ED,"Consolidated Edison, Inc.",4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNYS,36429541097.64,15097.0,1948-06-21,"Con Ed is a holding company for Consolidated Edison of New York, or CECONY, and Orange & Rockland, or O&R. These utilities provide steam, natural gas, and electricity to customers in southeastern New ..."
EDC,"Direxion Daily Emerging Markets Bull 3X Shares, Shares of beneficial interest, no par value",,,stocks,ARCX,,,2008-12-17,
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",,,stocks,XNYS,331948642.05,,2007-04-24,"Morgan Stanley Emerging Markets Domestic Debt Fund Inc is a closed-end management investment company. The company's primary investment objective is to seek a high level of current income, with a secon..."
EDF,Virtus Stone Harbor Emerging Markets Income Fund,,,stocks,XNYS,152896530.0,,2010-12-23,"Virtus Stone Harbor Emerging Markets Income Fund is a closed-end management investment company. Its investment objective is to maximize total return, which consists of income from its investments and ..."
EDIV,SPDR S&P Emerging Markets Dividend ETF,,,stocks,ARCX,,,2011-02-24,
EDU,"New Oriental Education and Technology Group, Inc. American Depositary Shares (each representing ten (10) Common Shares)",,,stocks,XNYS,7749631395.87,75005.0,2006-09-07,"New Oriental is a prominent private education provider in China, offering a wide array of educational services. These include overseas test preparation, consulting services, high school academic tutor..."
EDV,Vanguard World Funds Extended Duration ETF,,,stocks,ARCX,,,2007-12-10,
EDZ,Direxion Daily Emerging Markets Bear 3x Shares,,,stocks,ARCX,,,2008-12-17,
EE,"Excelerate Energy, Inc.",4924,NATURAL GAS DISTRIBUTION,stocks,XNYS,1018458589.62,919.0,2022-04-13,"Excelerate Energy Inc offers LNG solutions, providing integrated services along the LNG value chain. It offers a full range of regasification services, from FSRUs to infrastructure development, to LNG..."
EELV,Invesco S&P Emerging Markets Low Volatility ETF,6282,INVESTMENT ADVICE,stocks,ARCX,,,2012-01-13,
EEM,iShares MSCI Emerging Markets ETF,,,stocks,ARCX,,,2003-04-11,
EEMS,iShares MSCI Emerging Markets Small-Cap ETF,,,stocks,ARCX,,,2011-08-18,
EEMV,iShares MSCI Emerging Markets Min Vol Factor ETF,,,stocks,BATS,,,2011-10-20,
EES,WisdomTree U.S. SmallCap Fund,,,stocks,ARCX,,,2007-02-23,
EETH,ProShares Ether ETF,,,stocks,ARCX,,,2023-10-02,
EFA,iShares MSCI EAFE ETF,,,stocks,ARCX,,,2001-08-20,
EFAV,iShares MSCI EAFE Min Vol Factor ETF,,,stocks,BATS,,,2011-10-20,
EFC,Ellington Financial Inc. Common Stock,6500,REAL ESTATE,stocks,XNYS,1206932759.49,400.0,2010-10-08,"Ellington Financial Inc is a specialty finance company. Its primary investment objective is to generate attractive, risk-adjusted total returns for its shareholders by making investments. The company ..."
EFG,iShares MSCI EAFE Growth ETF,,,stocks,BATS,,,2005-08-05,
EFR,Eaton Vance Senior Floating-Rate Fund,,,stocks,XNYS,350012575.94,,2003-11-25,"Eaton Vance Senior Floating Rate Trust is a diversified, closed-end management investment company. Its primary investment objective is to provide a high level of current income. As a secondary objecti..."
EFT,Eaton Vance Floating-Rate Income Trust,,,stocks,XNYS,325271888.70000005,,2004-06-25,Eaton Vance Floating-rate Income Trust is a closed-end management investment company. The company's objective is to provide a high level of current income and its secondary objective is capital apprec...
EFV,iShares MSCI EAFE Value ETF,,,stocks,BATS,,,2005-08-05,
EFX,"Equifax, Incorporated",7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",stocks,XNYS,33349926489.319996,14700.0,1971-05-11,"Along with Experian and TransUnion, Equifax is one of the leading credit bureaus in the United States. Equifax's credit reports provide credit histories on millions of consumers, and the firm's servic..."
EFXT,Enerflex Ltd.,,,stocks,XNYS,952366408.59,4600.0,2011-06-08,"Enerflex Ltd engineers, designs, manufactures and provides aftermarket support for equipment, systems, and turnkey facilities to process and move natural gas from the wellhead to the pipeline. The com..."
EG,"Everest Group, Ltd.",6331,"FIRE, MARINE & CASUALTY INSURANCE",stocks,XNYS,14488179051.36,2428.0,1995-10-03,Everest Group Ltd is a Bermuda-based reinsurance and insurance organization. It operates in the Reinsurance and Insurance business. It is a financial services institution focused on diversifying its p...
EGGS,NestYield Total Return Guard ETF,,,stocks,ARCX,,,2024-12-27,
EGLE,Global X S&P 500 U.S. Revenue Leaders ETF,,,stocks,ARCX,,,2014-10-16,
EGO,Eldorado Gold Corporation,,,stocks,XNYS,4368289627.54,4800.0,2003-01-23,"Eldorado Gold Corp is a gold and base metals producer with mining, development, and exploration operations in Turkey, Canada, and Greece. It has a portfolio of high-quality assets and long-term partne..."
EGP,EastGroup Properties Inc.,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,9030642418.08,101.0,1972-11-10,"EastGroup Properties Inc is an equity real estate investment trust. It is engaged in the development, acquisition, and operation of industrial properties in Sunbelt markets throughout the United State..."
EHAB,"Enhabit, Inc.",8082,SERVICES-HOME HEALTH CARE SERVICES,stocks,XNYS,545871355.26,10700.0,2022-06-23,Enhabit Inc provides home health and hospice services in the United States. Its reportable segments are Home Health and Hospice. The Home Health segment includes a comprehensive range of Medicare-cert...
EHC,Encompass Health Corporation Common Stock,8060,SERVICES-HOSPITALS,stocks,XNYS,12125870077.5,28572.0,1989-09-13,Encompass Health Corp provides post-acute healthcare services in the United States through a network of inpatient rehabilitation hospitals. Inpatient rehabilitation contributes the majority of the fir...
EHI,"Western Asset Global High Income Fund, Inc",,,stocks,XNYS,194524343.64,,2003-07-29,"Western Asset Global High Inc Fd Inc is a non-diversified, closed-end management investment company. Its investment objective is high current income and total return by investing in a world-wide portf..."
EIDO,iShares MSCI Indonesia ETF,,,stocks,ARCX,,,2010-05-07,
EIG,"Employers Holdings, Inc.",6331,"FIRE, MARINE & CASUALTY INSURANCE",stocks,XNYS,1132071948.18,715.0,2007-01-31,"Employers Holdings Inc is a provider of workers' compensation insurance and services focused on small and mid-sized businesses engaged in low-to-medium hazard industries. Its customers are employers, ..."
EIPI,FT Energy Income Partners Enhanced Income ETF,,,stocks,ARCX,,,2024-05-06,
EIX,Edison International,4911,ELECTRIC SERVICES,stocks,XNYS,19015020176.04,14013.0,1972-06-01,"Edison International is the parent company of Southern California Edison, an electric utility that distributes electricity to 5 million customers in a 50,000-square-mile area of Southern California, e..."
EL,The Estee Lauder Companies Inc. Class A,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",stocks,XNYS,24822886620.0,62000.0,1995-11-17,"Estée Lauder is a leader in the global prestige beauty market, participating across skin care (51% of fiscal 2024 sales), makeup (29%), fragrance (16%), and hair care (4%) categories, with top-selling..."
ELAN,Elanco Animal Health Incorporated Common Stock,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,6913319335.68,9450.0,2018-09-20,"Elanco Animal Health is an animal health company that is engaged in developing, manufacturing, and marketing pharma products for companion and food animals. It spun off from Eli Lilly in 2018 and acqu..."
ELC,"Entergy Louisiana, LLC Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",4911,ELECTRIC SERVICES,stocks,XNYS,,,,
ELF,"e.l.f. Beauty, Inc.",2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS",stocks,XNYS,6562819204.27,633.0,2016-09-22,"e.l.f. Beauty Inc is a multi-brand beauty company that offers inclusive, accessible, clean, vegan, and cruelty-free cosmetics and skin care products. The Company's mission is to make beauty accessible..."
ELS,"Equity Lifestyle Properties, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,11916841846.65,3800.0,1993-02-25,"Equity Lifestyle Properties is a residential REIT that focuses on owning manufactured housing, residential vehicle communities, and marinas. The company currently has a portfolio of 452 properties acr..."
ELV,"Elevance Health, Inc.",6324,HOSPITAL & MEDICAL SERVICE PLANS,stocks,XNYS,88026379506.0,104200.0,2001-10-30,"Elevance Health remains one of the leading health insurers in the US, providing medical benefits to 46 million medical members as of December 2024. The company offers employer, individual, and governm..."
ELY,,,,,,,,,Error: 请求失败: 404 Client Error: Not Found for url: https://api.polygon.io/v3/reference/tickers/ELY
EMC,Global X Emerging Markets Great Consumer ETF,,,stocks,ARCX,,,1986-04-04,
EMD,"Western Asset Emerging Markets Debt Fund, Inc",,,stocks,XNYS,569097036.9699999,,1993-06-18,"Western Asset Emg Markets Debt Fund Inc is a non-diversified closed-end management, and long term investment company. The primary investment objective of the company is to seek high current income and..."
EMR,Emerson Electric Co.,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),stocks,XNYS,70650000000.0,73000.0,1953-04-23,"Founded in 1890 as the first manufacturer of electric fans in North America, Emerson Electric has become a leading industrial automation player through the acquisition of established brands. Emerson o..."
EOG,"EOG Resources, Inc.",1311,CRUDE PETROLEUM & NATURAL GAS,stocks,XNYS,62399828853.299995,3150.0,1989-10-04,"EOG Resources is an oil and gas producer with acreage in several US shale plays, primarily in the Permian Basin and the Eagle Ford. At the end of 2024, it reported net proven reserves of 4.7 billion b..."
EQR,Equity Residential,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,26337695204.399998,2500.0,1993-08-12,"Equity Residential owns a portfolio of 312 apartment communities with over 84,000 units and is developing two additional properties with 655 units. The company focuses on owning large, high-quality pr..."
ES,Eversource Energy,4911,ELECTRIC SERVICES,stocks,XNYS,24115138797.12,10680.0,1972-06-01,Eversource Energy is a diversified holding company with subsidiaries that provide rate-regulated electric and gas distribution service to more than 4 million customers in the Northeast US. The company...
ESS,"Essex Property Trust, Inc",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,18267362418.440002,1715.0,1994-06-06,"Essex Property Trust owns a portfolio of 257 apartment communities with over 62,000 units. The company focuses on owning large, high-quality properties on the West Coast in the urban and suburban subm..."
ETN,"Eaton Corporation, plc Ordinary Shares",3590,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,stocks,XNYS,127489453000.0,94000.0,1948-12-01,"Founded in 1911 by Joseph Eaton, the eponymous company began by selling truck axles in New Jersey. Eaton has since become an industrial powerhouse largely through acquisitions in various end markets. ..."
ETR,Entergy Corporation,4911,ELECTRIC SERVICES,stocks,XNYS,36960966818.23,12267.0,1972-06-01,"Entergy is a holding company with five regulated integrated utilities that generate and distribute electricity to about 3 million customers in Arkansas, Louisiana, Mississippi, and Texas. It is one of..."
EW,Edwards Lifesciences Corp,3842,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",stocks,XNYS,44792776000.0,15800.0,2000-04-03,"Spun off from Baxter International in 2000, Edwards Lifesciences designs, manufactures, and markets a range of medical devices and equipment for advanced stages of structural heart disease. It has est..."
EXR,"Extra Space Storage, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,31925004937.64,8012.0,2004-08-12,"Extra Space Storage is a fully integrated real estate investment trust that owns, operates, and manages almost 4,000 self-storage properties in 42 states, with over 300 million net rentable square fee..."
FCX,Freeport-McMoran Inc.,1000,METAL MINING,stocks,XNYS,60808718712.020004,28500.0,1995-08-01,"Freeport-McMoRan owns stakes in 10 copper mines, led by its 49% ownership of the Grasberg copper and gold operations in Indonesia, 55% of the Cerro Verde mine in Peru, and 72% of Morenci in Arizona. I..."
FDX,FedEx Corporation,4513,AIR COURIER SERVICES,stocks,XNYS,53234087823.42,823600.0,1978-04-12,"FedEx pioneered overnight delivery in 1973 and remains the world's largest express package provider. In its fiscal 2024, which ended in May, FedEx derived 47% of revenue from its express division, 37%..."
FE,FirstEnergy Corp.,4911,ELECTRIC SERVICES,stocks,XNYS,22982361636.08,12294.0,1997-11-10,FirstEnergy is an investor-owned holding company with 10 regulated distribution utilities across six mid-Atlantic and Midwestern states. FirstEnergy also owns and operates one of the nation's largest ...
FRT,Federal Realty Investment Trust,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,8345726595.0,309.0,1973-01-02,Federal Realty Investment Trust is a shopping center-focused retail real estate investment trust that owns high-quality properties in eight of the largest metropolitan markets. Its portfolio includes ...
FTV,Fortive Corporation,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",stocks,XNYS,24882781645.589996,18000.0,2016-07-05,"Fortive is a diversified industrial technology firm with a broad portfolio of mission-critical products and services that include field solutions, product realization, health, and sensing technologies..."
GD,General Dynamics Corporation,3730,SHIP & BOAT BUILDING & REPAIRING,stocks,XNYS,74428939961.53,117000.0,1952-04-25,"General Dynamics is a defense contractor and business jet manufacturer. The firm's segments are aerospace, marine, combat systems, and technologies. General Dynamics' aerospace segment manufactures Gu..."
GE,GE Aerospace,3600,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),stocks,XNYS,268100265916.63,53000.0,1892-06-23,"GE Aerospace is the global leader in designing, manufacturing, and servicing large aircraft engines, along with partner Safran in their CFM joint venture. With its massive global installed base of nea..."
GIS,"General Mills, Inc.",2040,GRAIN MILL PRODUCTS,stocks,XNYS,30008509263.199997,34000.0,1952-11-14,"General Mills is a global packaged food company that produces snacks, cereal, convenient meals, dough, baking mixes and ingredients, pet food, and superpremium ice cream. Its largest brands are Nature..."
GS,Goldman Sachs Group Inc.,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",stocks,XNYS,188253168850.56,46500.0,1999-05-04,"Goldman Sachs is a storied financial institution, founded in 1869 and best known for its role as a leading global investment bank. The firm has a sprawling reach across global financial centers and ha..."
HAL,Halliburton Company,1389,"OIL & GAS FIELD SERVICES, NEC",stocks,XNYS,18054015357.0,48000.0,1948-09-15,"Halliburton is North America's largest oilfield service company as measured by market share. Despite industry fragmentation, it holds a leading position in the hydraulic fracturing and completions mar..."
HD,"Home Depot, Inc.",5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,stocks,XNYS,363347700122.0,470100.0,1981-09-22,"Home Depot is the world's largest home improvement specialty retailer, operating 2,350 warehouse-format stores offering more than 30,000 products in store and 1 million products online in the US, Cana..."
HES,Hess Corporation,2911,PETROLEUM REFINING,stocks,XNYS,42255702605.09,1797.0,1972-06-01,"Hess is an independent oil and gas producer with key assets in the Bakken Shale, Guyana, the Gulf of Mexico, and Southeast Asia. At the end of 2024, the company reported net proved reserves of 1.44 bi..."
HIG,"The Hartford Insurance Group, Inc.",6331,"FIRE, MARINE & CASUALTY INSURANCE",stocks,XNYS,36044145833.82,19100.0,1995-12-15,"The Hartford Insurance Group Inc. provides property and casualty insurance, group benefits, and mutual funds. The company is widely recognized for its service excellence, sustainability practices, tru..."
HSY,The Hershey Company,2060,SUGAR & CONFECTIONERY PRODUCTS,stocks,XNYS,33816598588.899998,20030.0,1947-09-19,"Hershey is a leading US confectionery manufacturer (around a $54 billion market, according to Euromonitor), controlling around 36% of the domestic chocolate space. Beyond its namesake label, the firm'..."
HUM,Humana Inc.,6324,HOSPITAL & MEDICAL SERVICE PLANS,stocks,XNYS,28130028218.25,65680.0,1971-05-18,"Humana is one of the largest private health insurers in the US, and the firm has built a niche specializing in government-sponsored programs, with nearly all its medical membership stemming from Medic..."
IBM,International Business Machines Corporation,3570,COMPUTER & OFFICE EQUIPMENT,stocks,XNYS,252870220126.0,270300.0,1949-01-28,"Incorporated in 1911, International Business Machines, or IBM, is one of the oldest technology companies in the world. It provides software, IT consulting services, and hardware to help business custo..."
IP,International Paper Co.,2621,PAPER MILLS,stocks,XNYS,25339272864.0,37000.0,1949-12-21,"International Paper manufactures packaging products and cellulose fibers. It accounts for roughly one third of the North American corrugated packaging market. Though it has operations in Brazil, India..."
ITW,Illinois Tool Works Inc.,3560,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,stocks,XNYS,72543539287.12,44000.0,1973-03-13,"Founded in 1912, Illinois Tool Works has become a diversified industrial manufacturer through acquisitions and innovations that follow customer needs. ITW operates through seven business segments, wit..."
JNJ,Johnson & Johnson,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,373494755099.17,139800.0,1944-09-25,Johnson & Johnson is the world's largest and most diverse healthcare firm. It has two divisions: pharmaceutical and medical devices. These now represent all of the company's sales following the divest...
JPM,JPMorgan Chase & Co.,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,741290221966.38,317233.0,1969-03-05,"JPMorgan Chase is one of the largest and most complex financial institutions in the United States, with nearly $4 trillion in assets. It is organized into four major segments: consumer and community b..."
K,Kellanova,2040,GRAIN MILL PRODUCTS,stocks,XNYS,28445534677.26,24000.0,1959-05-12,"Following its split from the North American cereal business in October 2023, Kellanova (previously the global snacking arm of Kellogg) has operated as a leading global manufacturer and marketer of sal..."
KEY,KeyCorp,6021,NATIONAL COMMERCIAL BANKS,stocks,XNYS,17841942825.52,17406.0,1975-02-18,"With assets of over $185 billion, Ohio-based KeyCorp's bank footprint spans 16 states, but it is predominantly concentrated in its two largest markets: Ohio and New York. KeyCorp is primarily focused ..."
KEYS,"Keysight Technologies, Inc.",3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",stocks,XNYS,27978016119.04,15400.0,2014-10-20,"Keysight Technologies is a leader in the field of testing and measurement, helping electronics OEMs and suppliers alike bring products to market to fit industry standards and specifications. Keysight ..."
KMI,"Kinder Morgan, Inc.",4922,NATURAL GAS TRANSMISSION,stocks,XNYS,61192966375.490005,10933.0,2011-02-11,"Kinder Morgan is one of the largest midstream energy firms in the US, with an interest in or an operator on more than 80,000 miles of gas, refined products, and carbon dioxide pipelines. The company a..."
KO,Coca-Cola Company,2080,BEVERAGES,stocks,XNYS,308917223786.26,69700.0,1924-09-26,"Founded in 1886, Atlanta-headquartered Coca-Cola is the world's largest nonalcoholic beverage company, with a strong portfolio of 200 brands covering key categories including carbonated soft drinks, w..."
LH,Labcorp Holdings Inc.,8071,SERVICES-MEDICAL LABORATORIES,stocks,XNYS,21404601000.0,70000.0,1988-07-07,"Labcorp is one of the nation's two largest independent clinical laboratories, with roughly 20% of the independent lab market. The company operates approximately 2,000 patient-service centers, offering..."
LMT,Lockheed Martin Corp.,3760,GUIDED MISSILES & SPACE VEHICLES & PARTS,stocks,XNYS,112656523080.98999,121000.0,1995-03-16,Lockheed Martin is the world's largest defense contractor and has dominated the Western market for high-end fighter aircraft since it won the F-35 Joint Strike Fighter program in 2001. Aeronautics is ...
LOW,Lowe's Companies Inc.,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,stocks,XNYS,125319464928.99,270000.0,1972-06-01,"Lowe's is the second-largest home improvement retailer in the world, operating 1,750 stores in the United States, after the 2023 divestiture of its Canadian locations (RONA, Lowe's Canada, Réno-Dépôt,..."
LUV,Southwest Airlines Co.,4512,"AIR TRANSPORTATION, SCHEDULED",stocks,XNYS,19130394872.43,71506.0,1973-01-02,Southwest Airlines is the largest domestic air carrier in the United States by passengers boarded. Southwest operates nearly 800 aircraft in an all-Boeing 737 fleet. Despite offering some longer route...
MA,Mastercard Incorporated,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNYS,530619638619.19006,35300.0,2006-05-25,"Mastercard is the second-largest payment processor in the world, having processed close to $10 trillion in volume during 2024. Mastercard operates in over 200 countries and processes transactions in o..."
MAA,"Mid-America Apartment Communities, Inc.",6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,17675714814.0,2532.0,1994-01-28,"Mid-America Apartment Communities Inc or MAA, is a real estate investment trust engaged in the acquisition, operation, and development of multifamily apartment communities located in the southeastern ..."
MCD,McDonald's Corporation,5812,RETAIL-EATING PLACES,stocks,XNYS,217927674535.05997,150000.0,1966-07-05,"McDonald's is the largest restaurant owner-operator in the world, with 2024 system sales of $131 billion across more than 43,000 stores and 115 markets. McDonald's pioneered the franchise model, build..."
MET,"MetLife, Inc.",6311,LIFE INSURANCE,stocks,XNYS,53448732906.12,45000.0,2000-04-05,"MetLife is one of the largest life insurers in the us by assets and provides a variety of insurance and financial-services products. It is organized into five segments: us, Asia, Latin America, Europe..."
MLM,Martin Marietta Materials,1400,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),stocks,XNYS,33427054691.280003,9400.0,1994-02-16,"Martin Marietta Materials is one of the United States' largest producer of construction aggregates (crushed stone, sand, and gravel). In 2024, Martin Marietta sold 191 million tons of aggregates. Mart..."
MMM,3M Company,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,stocks,XNYS,77621897841.26,61500.0,1946-01-14,"3M, a multinational conglomerate founded in 1902, sells tens of thousands of products ranging from sponges to respirators. The firm is well known for its extensive research and development capabilitie..."
MO,"Altria Group, Inc.",2111,CIGARETTES,stocks,XNYS,99500568889.26,6200.0,1972-06-01,"Altria comprises Philip Morris USA, US Smokeless Tobacco, John Middleton, Horizon Innovations, and Helix Innovations. Through its tobacco subsidiaries, Altria maintains the leading position in cigaret..."
MOS,The Mosaic Company,2870,AGRICULTURAL CHEMICALS,stocks,XNYS,10973013337.410002,13765.0,1988-01-26,"Mosaic is one of the largest phosphate and potash producers in the world. The company's assets include phosphate rock mines in Florida, Brazil, and Peru and potash mines in Saskatchewan, New Mexico, a..."
MPC,MARATHON PETROLEUM CORPORATION,2911,PETROLEUM REFINING,stocks,XNYS,49237160213.560005,18300.0,2011-06-23,"Marathon Petroleum is an independent refiner with 13 refineries in the midcontinent, West Coast, and Gulf Coast of the United States with total throughput capacity of 3.0 million barrels per day. Its ..."
MRK,"Merck & Co., Inc.",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNYS,199200109300.49,75000.0,1949-04-20,"Merck makes pharmaceutical products to treat several conditions in a number of therapeutic areas, including cardiometabolic disease, cancer, and infections. Within cancer, the firm's immuno-oncology p..."
MS,Morgan Stanley,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",stocks,XNYS,211689912898.09998,81000.0,1986-03-21,"Morgan Stanley is a global investment bank whose history, through its legacy firms, can be traced back to 1924. The company has institutional securities, wealth management, and investment management s..."
NEE,"Nextra Energy, Inc.",4911,ELECTRIC SERVICES,stocks,XNYS,148015576593.30002,16800.0,1972-06-30,"NextEra Energy's regulated utility, Florida Power & Light, is the largest rate-regulated utility in Florida. The utility distributes power to over 6 million customer accounts in Florida and owns 36 gi..."
NEM,Newmont Corporation,1040,GOLD AND SILVER ORES,stocks,XNYS,59300476643.520004,22200.0,1951-12-21,"Newmont is the world's largest gold miner. It bought Goldcorp in 2019, combined its Nevada mines in a joint venture with competitor Barrick later that year, and also purchased competitor Newcrest in N..."
NI,NiSource Inc.,4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNYS,18522159665.9,7746.0,1972-06-01,"NiSource is one of the nation's largest natural gas distribution companies with 3.2 million customers in Indiana, Kentucky, Maryland, Ohio, Pennsylvania, and Virginia. NiSource's electric utility tran..."
NKE,"Nike, Inc.",3021,RUBBER & PLASTICS FOOTWEAR,stocks,XNYS,91378571050.17,79400.0,1980-12-02,"Nike is the largest athletic footwear and apparel brand in the world. Key categories include basketball, running, and football (soccer). Footwear generates about two thirds of its sales. Its brands in..."
NOC,Northrop Grumman Corp.,3812,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",stocks,XNYS,70720552981.6,97000.0,1972-06-01,"Northrop Grumman is a diversified defense contractor providing aeronautics, defense, and space systems. The company's aerospace segment creates the fuselage for the massive F-35 program, produces auto..."
NOW,"SERVICENOW, INC.",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,212716011329.46,26293.0,2012-06-29,ServiceNow Inc provides software solutions to structure and automate various business processes via a SaaS delivery model. The company primarily focuses on the IT function for enterprise customers. Se...
NSC,Norfolk Southern Corp.,4011,"RAILROADS, LINE-HAUL OPERATING",stocks,XNYS,56489378045.57,19600.0,1982-06-02,"Class-I railroad Norfolk Southern operates in the Eastern United States. On more than 20,000 miles of track, the rail hauls shipments of coal, intermodal traffic, and a diverse mix of automotive, agri..."
NUE,Nucor Corporation,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",stocks,XNYS,28273859500.18,32700.0,1972-07-12,"Nucor Corp manufactures steel and steel products. The company's reportable segments are steel mills, steel products, and raw materials. A majority of its revenue is derived from the steel mills segmen..."
O,Realty Income Corporation,6798,REAL ESTATE INVESTMENT TRUSTS,stocks,XNYS,51303971789.07,468.0,1994-10-18,"Realty Income owns roughly 15,600 properties, most of which are freestanding, single-tenant, triple-net-leased retail properties. Its properties are located in 49 states and Puerto Rico and are leased..."
OKE,"Oneok, Inc.",4923,NATURAL GAS TRANSMISSION & DISTRIBUTION,stocks,XNYS,50670186696.48,5177.0,1954-05-24,"Oneok is a diversified midstream service provider specializing in natural gas gathering, processing, storage, and transportation and natural gas liquids transportation and fractionation. It also opera..."
ORCL,Oracle Corp,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNYS,496770053100.0,159000.0,1986-03-12,"Oracle provides enterprise applications and infrastructure offerings around the world through a variety of flexible IT deployment models, including on-premises, cloud-based, and hybrid. Founded in 197..."
