ticker,name,sic_code,sic_description,market,primary_exchange,market_cap,total_employees,list_date,description
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,1595408161.56,86.0,2021-05-28,"Centessa Pharmaceuticals PLC is a clinical-stage pharmaceutical company. The company's pipeline assets include: SerpinPC for Hemophilia A, B; LB101 for Solid Tumors; ORX750 for Narcolepsy Type 1 (NT1)..."
CNTY,Century Casinos Inc,7011,HOTELS & MOTELS,stocks,XNAS,68729030.72000001,4067.0,1977-10-11,"Century Casinos Inc is a casino entertainment company that develops and operates gaming establishments as well as related lodging, restaurants, horse racing (including off-track betting), and entertai..."
CNXC,Concentrix Corporation Common Stock,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,3566614520.91,450000.0,2020-11-16,"Concentrix Corp is a technology enabled company specialized in customer engagement and customer management. The company provides end-to-end capabilities, including CX process optimization, technology ..."
CNXN,PC Connection Inc,5961,RETAIL-CATALOG & MAIL-ORDER HOUSES,stocks,XNAS,1654884028.08,2580.0,1998-03-03,"PC Connection Inc is a provider of information technology solutions. It provides products such as computer systems, software and peripheral equipment, networking communications, and other products and..."
COCO,"The Vita Coco Company, Inc. Common Stock",2080,BEVERAGES,stocks,XNAS,1918729405.04,319.0,2021-10-21,"The Vita Coco Co Inc is a plant-based functional hydration platform. Its products include Vita Coco Coconut Water, Private Label including coconut water and oil, and Other including Runa, Ever & Ever,..."
COGT,"Cogent Biosciences, Inc. Common Stock",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,785609532.6,205.0,2018-03-29,Cogent Biosciences Inc a biotechnology company focused on developing precision therapies for genetically defined diseases. It designs rational precision therapies that treat the underlying cause of di...
COHU,Cohu Inc,3825,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,stocks,XNAS,888201379.0000001,3024.0,1972-06-01,"Cohu Inc is a supplier of semiconductor test and inspection handlers, micro-electro-mechanical system (MEMS) test modules, test contactors, and thermal sub-systems used by semiconductor manufacturers ..."
COIN,"Coinbase Global, Inc. Class A Common Stock",6199,FINANCE SERVICES,stocks,XNAS,65364934911.32,3772.0,2021-04-14,"Founded in 2012, Coinbase is the leading cryptocurrency exchange platform in the United States. The company intends to be the safe and regulation-compliant point of entry for retail investors and inst..."
COKE,"Coca-Cola Consolidated, Inc. Common Stock",2086,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,stocks,XNAS,9599151962.4,17000.0,1972-09-21,"Coca-Cola Consolidated Inc distributes, markets and manufactures nonalcoholic beverages. It offer a range of nonalcoholic beverage products and flavors, including both sparkling and still beverages. S..."
COLB,Columbia Banking Systems Inc,6022,STATE COMMERCIAL BANKS,stocks,XNAS,5046921159.9800005,4721.0,2023-03-01,Columbia Banking System Inc is a registered bank holding company whose wholly-owned banking subsidiary is Columbia State Bank. The company provides a full range of banking services to small and medium...
COLL,"Collegium Pharmaceutical, Inc. Common Stock",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,978408324.48,357.0,2015-05-07,Collegium Pharmaceutical Inc is a specialty pharmaceutical company. The company is engaged in developing and planning to commercialize abuse-deterrent products that incorporate its patented DETERx pla...
COLM,Columbia Sportswear Co,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,stocks,XNAS,3434254500.75,9780.0,1998-03-27,"Columbia Sportswear Co makes outdoor and active-lifestyle apparel, footwear, equipment, and accessories that it sells under four primary brands: Columbia, Sorel, Mountain Hardwear, and prAna. The majo..."
COMT,iShares U.S. ETF Trust iShares GSCI Commodity Dynamic Roll Strategy ETF,,,stocks,XNAS,,,2014-10-16,
COO,"The Cooper Companies, Inc. Common Stock",3851,OPHTHALMIC GOODS,stocks,XNAS,14358914912.88,16000.0,1983-01-21,CooperCompanies is one of the largest eyecare companies in the US. It operates in two segments: CooperVision and CooperSurgical. CooperVision is a pure-play contact lens business with a suite of spher...
COOP,Mr. Cooper Group Inc. Common Stock,6199,FINANCE SERVICES,stocks,XNAS,8457588718.02,7900.0,2012-03-28,Mr. Cooper Group Inc is a home loan servicer. The company focuses on delivering a variety of servicing and lending products. It has operating segments namely Servicing segment which performs operation...
COPP,Sprott Copper Miners ETF,,,stocks,XNAS,,,2024-03-06,
CORT,Corcept Therapeutics Inc.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,7483574196.719999,500.0,2004-04-14,"Corcept Therapeutics Inc is a commercial-stage pharmaceutical company engaged in the discovery and development of medications that treat severe metabolic, oncologic and neuropsychiatric disorders by m..."
COST,Costco Wholesale Corp,5331,RETAIL-VARIETY STORES,stocks,XNAS,446217774391.48,333000.0,1982-03-02,"Costco operates a membership-based, no-frills retail model predicated on offering a select product assortment in bulk quantities at bargain prices. The firm avoids maintaining costly product displays ..."
CPB,The Campbell's Company Common Stock,2000,FOOD AND KINDRED PRODUCTS,stocks,XNAS,10216914140.44,14400.0,1954-12-13,"Over the past 150-plus years, Campbell's has evolved into a leading domestic packaged food manufacturer, with a portfolio that extends beyond its iconic red-and-white labeled canned soup. In fiscal 20..."
CPRT,Copart Inc,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,stocks,XNAS,48491851132.1,11700.0,1994-03-17,"Based in Dallas, Copart operates an online salvage vehicle auction with operations in 11 countries across North America, Europe, and the Middle East, facilitating over 3.5 million transactions annuall..."
CPRX,Catalyst Pharmaceutical  Inc.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,3151837927.68,167.0,2006-11-08,"Catalyst Pharmaceuticals Inc is a biopharmaceutical company. It focuses on developing and commercializing, developing therapies for people with rare, debilitating, chronic neuromuscular and neurologic..."
CPSH,CPS Technologies Corp. Common Stock,3260,POTTERY & RELATED PRODUCTS,stocks,XNAS,39946390.0,92.0,1997-05-09,"CPS Technologies Corp provides material solutions to the transportation, automotive, energy, computing/Internet, telecommunications, aerospace, defense, and oil and gas end markets. Its primary materi..."
CPSI,,,,,,,,,Error: 请求失败: 404 Client Error: Not Found for url: https://api.polygon.io/v3/reference/tickers/CPSI
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,,,stocks,XNAS,314016943.03,,,Calamos L/S Equity & Dynamic Inc Trust is a trust company which seeks to provide current income and risk-managed capital appreciation. The company invests in securities across sectors such as Industri...
CRAI,"CRA International, Inc.",8111,SERVICES-LEGAL SERVICES,stocks,XNAS,1285310767.44,946.0,1998-04-24,"CRA International Inc is a U.S.-based advisory firm that provides economic, financial, and management consultancy services. The company advises clients on economic and financial issues relating to lit..."
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,112700624.07000001,28.0,2014-10-24,Corbus Pharmaceuticals Holdings Inc is a precision oncology company with a diversified portfolio and is committed to helping people defeat serious illness by bringing scientific approaches to well-und...
CRBU,"Caribou Biosciences, Inc. Common Stock",2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,118115844.54,147.0,2021-07-23,Caribou Biosciences Inc is a clinical-stage Clustered Regularly Interspaced Short Palindromic Repeats (CRISPR) biopharmaceutical company dedicated to transforming the lives of patients with devastatin...
CRCT,"Cricut, Inc. Class A Common Stock",3559,"SPECIAL INDUSTRY MACHINERY, NEC",stocks,XNAS,1349029357.13,640.0,2021-03-25,"Cricut Inc designs and builds a creativity platform that enables users to turn ideas into professional-looking handmade goods. With its connected machines, design apps and accessories, and materials, ..."
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,12071168445.44,500.0,2022-01-27,"Credo Technology Group Holding Ltd delivers high-speed solutions to break bandwidth barriers on every wired connection in the data infrastructure market. It provides secure, high-speed connectivity so..."
CRESY,Cresud SA,,,stocks,XNAS,672698151.1800001,2867.0,1997-03-19,"Cresud SACIF y A is engaged in agricultural business and urban properties and investment business. Under its agricultural business the company produces oilseed grains and cereals, sugar cane and meat...."
CREX,"CREATIVE REALITIES, INC.",7373,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,stocks,XNAS,40603077.519999996,146.0,2006-11-27,"Creative Realities Inc, along with its subsidiaries, is engaged in providing digital marketing technology & solutions to world-wide retail companies, luxury and other individual retail brands, adverti..."
CRGX,"CARGO Therapeutics, Inc. Common Stock",2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,213965957.92,167.0,2023-11-10,"Cargo Therapeutics Inc is a clinical-stage biotechnology company positioned to advance next generation, potentially curative cell therapies for cancer patients. It programs, platforms, and manufacturi..."
CRMD,CorMedix Inc.,2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,973283856.65,82.0,2010-05-13,Cormedix Inc is a biopharmaceutical company focused on developing and commercializing therapeutic products for life-threatening diseases and conditions. The Company's focus is on the commercialization...
CRML,Critical Metals Corp. Ordinary Shares,,,stocks,XNAS,142973158.1,4.0,2024-02-28,"Critical Metals Corp is engaged in lithium exploration in Austria. It is focused on the development of its wholly-owned Wolfsberg Lithium Project (the Wolfsberg Project) located in Carinthia, Austria...."
CRMT,America's Car Mart Inc,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,stocks,XNAS,452414580.0,2280.0,1989-05-08,America's Car-Mart Inc is an automotive retailer in the U.S. focused exclusively on the Integrated Auto Sales and Finance segment of the used car market. The company's operations are principally condu...
CRNC,Cerence Inc. Common Stock,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,434743563.3,1400.0,2019-09-16,Cerence Inc is a United States-based software company. It is involved in developing mobility-based solutions for drivers and their cars. The customers include all automobile original equipment manufac...
CRNT,Ceragon Networks Ltd,,,stocks,XNAS,219656398.52,1056.0,2000-08-04,"Ceragon Networks Ltd is a wireless transport company in terms of unit shipments and wide distribution of its business, providing high-capacity wireless connectivity solutions to markets across various..."
CRNX,"Crinetics Pharmaceuticals, Inc.",2834,PHARMACEUTICAL PREPARATIONS,stocks,XNAS,3023994596.4,437.0,2018-07-18,"Crinetics Pharmaceuticals Inc is a clinical-stage pharmaceutical company focused on the discovery, development, and commercialization of novel therapeutics for rare endocrine diseases and endocrine-re..."
CRON,Cronos Group Inc. Common Share,2833,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,stocks,XNAS,755421281.16,459.0,2016-06-03,"Cronos Group Inc headquartered in Toronto, Canada, cultivates and sells medicinal and recreational cannabis through its medicinal brand, Peace Naturals, and its two recreational brands, Cove and Spina..."
CROX,"Crocs, Inc.",3021,RUBBER & PLASTICS FOOTWEAR,stocks,XNAS,5733063116.639999,7910.0,2006-02-08,"Crocs Inc is engaged in the design, development, marketing, distribution, and sale of casual lifestyle footwear accessories for men, women, and children. The reportable geographic segments of the comp..."
CRSP,CRISPR Therapeutics AG,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,3635047459.5600004,393.0,2016-10-19,Crispr Therapeutics is a gene editing company focused on the development of Crispr/Cas9-based therapeutics. Crispr/Cas9 stands for clustered regularly interspaced short palindromic repeats (Crispr)/Cr...
CRSR,"Corsair Gaming, Inc. Common Stock",3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",stocks,XNAS,1006359088.9499999,2567.0,2020-09-23,"Corsair Gaming Inc is engaged in the business of providing high-performance gear for gamers and content creators. The product portfolio includes Cases, Keyboards, Mice, Headsets, Power Supplies, Gamin..."
CRTO,Criteo S.A.,7311,SERVICES-ADVERTISING AGENCIES,stocks,XNAS,1369997382.8200002,3507.0,2013-10-30,"Criteo SA is an ad-tech company in the digital advertising market. Its technology, allows retailer advertisers to launch multichannel and cross-device marketing campaigns in real time. With real-time ..."
CRUS,Cirrus Logic Inc,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,5274497272.38,1660.0,1989-06-08,"Cirrus Logic Inc is a provider of integrated circuits for audio and voice signal processing applications. The firm's products are organized into two streams: portable audio products, and HPMS Products..."
CRVL,Corvel Corp,6411,"INSURANCE AGENTS, BROKERS & SERVICE",stocks,XNAS,5556144225.2,5075.0,1991-06-28,"CorVel Corp applies technology including artificial intelligence, machine learning, and natural language processing to enhance the managing of episodes of care and the related health care costs. It pa..."
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,115748359523.86,10363.0,2019-06-12,"CrowdStrike is a cloud-based cybersecurity company specializing in next-generation security verticals such as endpoint, cloud workload, identity, and security operations. CrowdStrike's primary offerin..."
CRWL,GraniteShares 2x Long CRWD Daily ETF,,,stocks,XNAS,,,2024-11-12,
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,,,stocks,XNAS,,,,
CSCO,"Cisco Systems, Inc. Common Stock (DE)",3576,COMPUTER COMMUNICATIONS EQUIPMENT,stocks,XNAS,260963880062.00003,90400.0,1990-02-16,Cisco Systems is the largest provider of networking equipment in the world and one of the largest software companies in the world. Its largest businesses are selling networking hardware and software (...
CSGP,CoStar Group Inc,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,33295294654.760002,6152.0,1998-07-01,CoStar Group is a leading provider of commercial real estate data and marketplace listing platforms. Its data offering contains in-depth analytical information on over 5 million commercial real estate...
CSGS,CSG Systems International,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,stocks,XNAS,1871910323.9999998,5800.0,1996-02-28,"CSG Systems International Inc is a purpose-driven, SaaS platform company that enables companies in a wide variety of industry verticals to tackle the growing complexity of business in the digital age...."
CSIQ,Canadian Solar Inc. Common Shares (ON),,,stocks,XNAS,738703873.38,17113.0,2006-11-09,"Canadian Solar Inc is a Canadian solar technology and renewable energy company. It is a manufacturer of solar photovoltaic modules, a provider of battery energy storage solutions, and a developer of u..."
CTAS,Cintas Corp,2320,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",stocks,XNAS,90690551889.8,46500.0,1983-08-18,"Cintas has roots tracing back to 1929, during which the Farmer family cleaned and re-sold dirty rags to manufacturing plants in Ohio. The firm has grown its business organically and through acquisitio..."
CTSH,Cognizant Technology Solutions,7371,SERVICES-COMPUTER PROGRAMMING SERVICES,stocks,XNAS,39667039762.61,336300.0,1998-06-19,"Cognizant is a global IT services provider, offering consulting and outsourcing services to some of the world's largest enterprises spanning the financial services, media and communications, healthcar..."
DASH,"DoorDash, Inc. Class A Common Stock",7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,92160109746.25,23700.0,2020-12-09,"Founded in 2013 and headquartered in San Francisco, DoorDash is an online delivery demand aggregator. Consumers can use its app to order food items on-demand for delivery or in-store from merchants. T..."
DDOG,"Datadog, Inc. Class A Common Stock",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,41846451000.270004,3000.0,2019-09-19,"Datadog is a cloud-native company that focuses on analyzing machine data. The firm's product portfolio, delivered via software as a service, allows a client to monitor and analyze its entire IT infras..."
DLTR,Dollar Tree Inc.,5331,RETAIL-VARIETY STORES,stocks,XNAS,19586102519.3,214710.0,1995-03-06,"Dollar Tree operates discount stores across the United States and Canada, with over 8,800 shops under its namesake banner. About 50% of Dollar Tree's sales in fiscal 2024 were consumables (including f..."
DOCU,"DocuSign, Inc. Common Stock",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,15878092623.76,6838.0,2018-04-27,"Docusign offers Agreement Cloud, a broad cloud-based software suite that enables users to automate the agreement process and provide legally binding e-signatures from nearly any device. The company wa..."
DXCM,"DexCom, Inc.",3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,stocks,XNAS,33595770685.680004,10300.0,2005-04-14,"Dexcom designs and commercializes continuous glucose monitoring systems for diabetic patients. CGM systems serve as an alternative to the traditional blood glucose meter process, and the company is ev..."
EBAY,eBay Inc,7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,36574851599.715,11500.0,1998-09-24,"EBay operates one of the largest e-commerce marketplaces in the world, with $75 billion in 2024 gross merchandise volume rendering the firm a top 10 global e-commerce company. It generates revenue fro..."
ENTG,Entegris Inc,3089,"PLASTICS PRODUCTS, NEC",stocks,XNAS,11880358000.0,8200.0,2000-07-11,Entegris Inc is a supplier of materials and process solutions for the semiconductor and other high-technology industries. The company's reportable segments include The Materials Solutions segment whic...
ETSY,"Etsy, Inc.",7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,6661550513.280001,2400.0,2015-04-16,"Etsy operates a top-10 e-commerce marketplace in the US and the UK, with sizable operations in Germany, France, Australia, and Canada. The firm dominates an interesting niche, connecting buyers and se..."
EXC,Exelon Corporation,4931,ELECTRIC & OTHER SERVICES COMBINED,stocks,XNAS,42602405020.8,20014.0,1972-06-01,"Exelon serves approximately 10 million power and gas customers at its six regulated utilities in Illinois, Pennsylvania, Maryland, New Jersey, Delaware, and Washington, D.C...."
FAST,Fastenal Co,5200,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY",stocks,XNAS,48333274957.880005,21339.0,1987-08-20,"Fastenal began as an industrial retailer, expanding its product portfolio from nuts and bolts to cutting tools, safety equipment, and janitorial supplies. It transitioned into a distributor by buildin..."
FORM,FormFactor Inc.,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,2633708857.1400003,2238.0,2003-06-12,"FormFactor Inc is a provider of electrical and optical test and measurement technologies along the full semiconductor product lifecycle - from characterization, modeling, reliability, and design de-bu..."
FOX,Fox Corporation Class B Common Stock,4833,TELEVISION BROADCASTING STATIONS,stocks,XNAS,22283077298.16,10200.0,2019-02-27,"Fox operates in two segments: cable networks and television. Cable networks primarily includes Fox News, Fox Business, and several pay-TV sports stations. Television primarily includes the Fox broadca..."
FOXA,Fox Corporation Class A Common Stock,4833,TELEVISION BROADCASTING STATIONS,stocks,XNAS,24324343862.600002,10200.0,2019-02-27,"Fox operates in two segments: cable networks and television. Cable networks primarily includes Fox News, Fox Business, and several pay-TV sports stations. Television primarily includes the Fox broadca..."
FTNT,"Fortinet, Inc.",3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",stocks,XNAS,78133711828.48,14556.0,2009-11-18,"Fortinet is a platform-based cybersecurity vendor with product offerings covering network security, cloud security, zero-trust access, and security operations. The firm derives a majority of its reven..."
GILD,Gilead Sciences Inc,2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,140563990673.0,17600.0,1992-01-22,"Gilead Sciences develops and markets therapies to treat life-threatening infectious diseases, with the core of its portfolio focused on HIV and hepatitis B and C. Gilead's acquisition of Pharmasset br..."
GOOG,Alphabet Inc. Class C Capital Stock,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",stocks,XNAS,2155495865603.28,185719.0,2004-08-19,"Alphabet is a holding company that wholly owns internet giant Google. The California-based company derives slightly less than 90% of its revenue from Google services, the vast majority of which is adv..."
GOOGL,Alphabet Inc. Class A Common Stock,7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",stocks,XNAS,2136808348669.04,185719.0,2004-08-19,"Alphabet is a holding company that wholly owns internet giant Google. The California-based company derives slightly less than 90% of its revenue from Google services, the vast majority of which is adv..."
HOLX,Hologic Inc,3844,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,stocks,XNAS,14389117534.22,7063.0,1990-03-01,"Hologic manufactures proprietary products for the healthcare needs of women. The company operates in four segments: diagnostics (44% of total sales), breast health (38%), surgical (16%), and skeletal ..."
HON,"Honeywell International, Inc.",3724,AIRCRAFT ENGINES & ENGINE PARTS,stocks,XNAS,146102955368.97,102000.0,1929-09-19,"Honeywell traces its roots to 1885 with Albert Butz's firm, Butz Thermo-Electric Regulator, which produced a predecessor to the modern thermostat. Other inventions by Honeywell include biodegradable d..."
IDXX,Idexx Laboratories Inc,2835,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,stocks,XNAS,41706806156.200005,11000.0,1991-06-21,"Idexx Laboratories primarily develops, manufactures, and distributes diagnostic products, equipment, and services for pets and livestock. Its key product lines include single-use canine and feline tes..."
ILMN,Illumina Inc,3826,LABORATORY ANALYTICAL INSTRUMENTS,stocks,XNAS,13452334000.0,8970.0,2000-07-28,"Illumina provides tools and services to analyze genetic material with life science and clinical lab applications. The company generates over 90% of its revenue from sequencing instruments, consumables..."
INCY,Incyte Genomics Inc,8731,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,stocks,XNAS,13528602687.26,2617.0,1993-11-03,"Incyte focuses on the discovery and development of small-molecule drugs. The firm's leading drug, Jakafi, treats two types of rare blood cancer and graft versus host disease and is partnered with Nova..."
INTC,Intel Corp,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,89333760000.0,108900.0,1971-10-13,"Intel is a leading digital chipmaker, focused on the design and manufacturing of microprocessors for the global personal computer and data center markets. Intel pioneered the x86 architecture for micr..."
INTU,Intuit Inc,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,213221507860.0,18800.0,1993-03-12,"Intuit serves small and midsize businesses with accounting software QuickBooks and online marketing platform Mailchimp. The company also operates retail tax filing tool TurboTax, personal finance plat..."
IQ,"iQIYI, Inc. American Depositary Shares",,,stocks,XNAS,1704437160.96,4673.0,2018-03-29,"Iqiyi is a leading streaming video-on-demand company in China that generates revenue mostly through a subscription basis. The platform also provides user-generated content to nonpaying users, monetize..."
ISRG,Intuitive Surgical Inc.,3842,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",stocks,XNAS,188581764868.25,15638.0,2000-06-13,"Intuitive Surgical develops, produces, and markets a robotic system for assisting minimally invasive surgery. It also provides the instrumentation, disposable accessories, and warranty services for th..."
JD,"JD.com, Inc.",,,stocks,XNAS,48924510000.0,700000.0,2014-05-22,JD.com is the third-largest Chinese e-commerce platform by GMV in 2024. it offers a wide selection of authentic products with speedy and reliable delivery. The company has built its own nationwide ful...
KHC,The Kraft Heinz Company Common Stock,2030,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES",stocks,XNAS,31340194834.48,36000.0,2015-07-06,"In July 2015, Kraft merged with Heinz to create one of North America's largest food and beverage manufacturers. Beyond its namesake brands, its portfolio has since included Oscar Mayer, Velveeta, and ..."
KLAC,KLA Corporation Common Stock,3827,OPTICAL INSTRUMENTS & LENSES,stocks,XNAS,109666495484.7,15230.0,1980-10-08,"KLA is one of the largest semiconductor wafer fabrication equipment, or WFE, manufacturers in the world. It specializes in the market segment of semiconductor process control, wherein machines inspect..."
LBRDA,Liberty Broadband Corporation Class A,4841,CABLE & OTHER PAY TELEVISION SERVICES,stocks,XNAS,13302503240.95,1900.0,2014-11-04,"Liberty Broadband Corp serves in the telecommunications industry in the United States. It provides cable services to both residential andsommercial businesses through its fiber, hybrid fiber, and coax..."
LBRDK,Liberty Broadband Corporation Class C,4841,CABLE & OTHER PAY TELEVISION SERVICES,stocks,XNAS,13420034246.849998,1900.0,2014-11-04,"Liberty Broadband Corp serves in the telecommunications industry in the United States. It provides cable services to both residential andsommercial businesses through its fiber, hybrid fiber, and coax..."
LI,Li Auto Inc. American Depositary Shares,,,stocks,XNAS,29461239888.575,32248.0,2020-07-30,"Li Auto is a leading Chinese NEV manufacturer that designs, develops, manufactures, and sells premium smart NEVs. The company started volume production of its first model Li One in November 2019. The ..."
LRCX,Lam Research Corp,3559,"SPECIAL INDUSTRY MACHINERY, NEC",stocks,XNAS,112946119400.0,18600.0,1984-05-04,"Lam Research is one of the largest semiconductor wafer fabrication equipment manufacturers in the world. It specializes in deposition and etch, which entail the buildup of layers on a semiconductor an..."
LULU,lululemon athletica inc.,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,stocks,XNAS,31044750084.640003,39000.0,2007-07-27,"Lululemon Athletica designs, distributes, and markets athletic apparel, footwear, and accessories for women, men, and girls. The company offers pants, shorts, tops, and jackets for both leisure and at..."
LYFT,"Lyft, Inc. Class A Common Stock",7389,"SERVICES-BUSINESS SERVICES, NEC",stocks,XNAS,6574538726.25,2934.0,2019-03-29,"Lyft is the second-largest ride-sharing service provider in the US and Canada, connecting riders and drivers over the Lyft app. Incorporated in 2013 and public since 2019, Lyft offers a variety of rid..."
MAR,Marriot International Class A Common Stock,7011,HOTELS & MOTELS,stocks,XNAS,72837194925.67,418000.0,1998-03-30,"Marriott operates 1.7 million rooms across roughly 30 brands. At the end of 2024, luxury represented roughly 10% of total rooms, premium was 43%, select service was 45%, midscale was 1%, and other was..."
MCHP,Microchip Technology Inc,3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,36706132300.299995,19400.0,1993-03-26,"Microchip Technology became an independent company in 1989 when it was spun off from General Instrument. More than half of revenue comes from MCUs, which are used in a wide array of electronic devices..."
MDB,"MongoDB, Inc. Class A",7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,17750800212.989998,5558.0,2017-10-19,"Founded in 2007, MongoDB is a vendor of a document-oriented database that accelerates development processes of new applications. Enterprise customers can choose between the fully managed offering, Mon..."
MDLZ,"Mondelez International, Inc. Class A",2000,FOOD AND KINDRED PRODUCTS,stocks,XNAS,86364185379.1,90000.0,2001-06-13,Mondelez has operated independently since its split from the former Kraft Foods North American grocery business in October 2012. The firm is a leading player in the global snack enclave with a presenc...
META,"Meta Platforms, Inc. Class A Common Stock",7370,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",stocks,XNAS,1745093970440.94,76834.0,2012-05-18,"Meta is the largest social media company in the world, boasting close to 4 billion monthly active users worldwide. The firm's ""Family of Apps,"" its core business, consists of Facebook, Instagram, Mess..."
MKSI,MKS Inc. Common Stock,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",stocks,XNAS,6143142614.820001,10200.0,1999-03-30,"MKS Inc formerly, MKS Instruments Inc is engaged in providing instruments, subsystems, and process control systems used to measure, monitor, deliver, and control parameters of manufacturing processes...."
MNST,Monster Beverage Corporation,2086,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS,stocks,XNAS,61440508017.0,6558.0,1985-12-06,"Monster Beverage is a leader in the energy drink category within the nonalcoholic ready-to-drink beverage market, generating two thirds of revenue in the US and Canada. The well-known Monster trademar..."
MRNA,"Moderna, Inc. Common Stock",2836,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",stocks,XNAS,10882914814.800001,5800.0,2018-12-07,"Moderna is a commercial-stage biotech that was founded in 2010 and had its initial public offering in December 2018. The firm's mRNA technology was rapidly validated with its covid vaccine, which was ..."
MRVL,"Marvell Technology, Inc. Common Stock",3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,59612508000.0,7042.0,2000-06-27,"Marvell Technology is a fabless chip designer focused on wired networking, where it has the second-highest market share. Marvell serves the data center, carrier, enterprise, automotive, and consumer e..."
MSFT,Microsoft Corp,7372,SERVICES-PREPACKAGED SOFTWARE,stocks,XNAS,3513735112178.75,228000.0,1986-03-13,Microsoft develops and licenses consumer and enterprise software. It is known for its Windows operating systems and Office productivity suite. The company is organized into three equally sized broad s...
MU,"Micron Technology, Inc.",3674,SEMICONDUCTORS & RELATED DEVICES,stocks,XNAS,123994560698.75,48000.0,1984-06-01,"Micron is one of the largest semiconductor companies in the world, specializing in memory and storage chips. Its primary revenue stream comes from dynamic random access memory, or DRAM, and it also ha..."
NFLX,NetFlix Inc,7841,SERVICES-VIDEO TAPE RENTAL,stocks,XNAS,521094992366.36,14000.0,2002-05-23,"Netflix's relatively simple business model involves only one business, its streaming service. It has the biggest television entertainment subscriber base in both the United States and the collective i..."
